Delivery_ID,Delivery_Start_Date,Delivery_Start_Time,Traffic_Conditions,Number_of_Packages,Customer_Preference_for_Delivery_Time,Distance_(miles),fog,rain,snow,hail,Historical_Delivery_Time_(hours)
103477.0,2020-04-15,22:44:00,Low,8.0,Evening,173.3662405452323,None,Low,Low,High,9.807335107279469
103478.0,2023-05-11,02:56:00,High,5.0,Morning,113.11499443199821,None,None,Low,Low,7.739699097398368
103479.0,2020-09-13,18:59:00,High,4.0,Afternoon,109.74773348648563,None,None,High,Mid,11.232920232514019
103480.0,2021-08-21,18:31:00,Moderate,17.0,Evening,149.28201667567222,None,None,None,None,10.243914541072103
103481.0,2020-10-27,08:41:00,High,15.0,Evening,133.5136974599549,None,None,Low,None,6.380758779072848
103482.0,2020-04-05,00:52:00,High,16.0,Evening,110.74649401515825,None,Low,Low,None,7.540933598412349
103483.0,2020-07-17,00:21:00,Moderate,15.0,Afternoon,187.768068013077,None,None,None,None,10.416573763168852
103484.0,2023-08-14,20:09:00,Moderate,6.0,Morning,135.0933860517136,None,None,None,None,5.305466465389847
103485.0,2021-09-15,11:18:00,Moderate,14.0,Morning,85.99147151391105,Low,Mid,None,None,6.568605806126925
103486.0,2021-11-19,19:14:00,Moderate,1.0,Evening,102.29472294992422,None,Low,None,None,6.576177665892572
103487.0,2021-05-26,21:36:00,High,15.0,Afternoon,81.25331535450698,None,None,Mid,None,5.5700552407428265
103488.0,2023-10-12,18:37:00,Moderate,7.0,Evening,67.56611872349166,Low,Low,Low,None,6.020363693524003
103489.0,2020-03-01,07:58:00,Low,16.0,Morning,125.91996000752833,None,Low,Low,Low,5.53765776231235
103490.0,2022-01-16,14:39:00,Low,17.0,Morning,78.9950359735286,Low,None,None,None,8.205294302477222
103491.0,2020-11-14,10:31:00,Low,3.0,Morning,213.84578647651824,None,None,None,None,7.7892512938211365
103492.0,2021-06-21,11:28:00,High,11.0,Evening,53.24239941776679,High,None,Low,Low,9.393904287740462
103493.0,2022-03-23,05:29:00,High,2.0,Evening,83.72680897222479,None,None,Mid,None,5.830347812847188
103494.0,2022-02-14,09:55:00,Low,19.0,Afternoon,124.2284256073447,Low,Mid,None,None,10.705716549224869
103495.0,2021-02-05,17:14:00,Moderate,16.0,Afternoon,3.174797291737022,Low,None,Low,None,4.279611582276544
103496.0,2020-04-22,04:23:00,High,3.0,Evening,80.23311913142098,None,None,Mid,None,6.461245410956349
103497.0,2021-06-19,05:38:00,Moderate,13.0,Evening,134.39793242907805,Mid,None,None,None,8.425452947771115
103498.0,2023-08-16,05:55:00,Moderate,9.0,Evening,74.25083487040357,Mid,High,None,High,12.475789926374041
103499.0,2020-03-13,18:39:00,Low,2.0,Morning,136.16001592110277,None,None,None,None,4.578703461822568
103500.0,2020-09-09,06:22:00,High,14.0,Morning,170.0141148487371,Low,None,None,None,10.471740854310703
103501.0,2022-06-19,11:54:00,Moderate,9.0,Evening,103.0785165712455,None,None,None,None,5.894513724590005
103502.0,2022-04-26,04:21:00,Low,19.0,Evening,214.18544824537773,None,None,None,Mid,11.703106266091085
103503.0,2023-11-14,23:51:00,High,9.0,Afternoon,110.79396930232434,None,None,None,None,8.57591801729447
103504.0,2022-08-17,05:24:00,Low,19.0,Afternoon,103.34179500265564,None,Low,Mid,None,7.697565227025685
103505.0,2021-09-04,04:02:00,Low,15.0,Morning,135.96694382082015,Low,None,None,None,7.4823283435799555
103506.0,2020-04-14,13:48:00,Moderate,6.0,Evening,58.759461779124706,Mid,High,High,None,7.4546307456606815
103507.0,2023-11-09,17:14:00,Moderate,14.0,Morning,171.1304420213107,None,None,None,None,11.946034721998204
103508.0,2022-12-17,16:02:00,High,7.0,Afternoon,137.07455873429672,None,None,None,Low,8.35546588378602
103509.0,2020-07-28,13:06:00,Low,18.0,Evening,140.26498395219775,None,Mid,None,None,9.227638580882966
103510.0,2021-05-21,00:23:00,High,7.0,Evening,98.04025747250463,None,Mid,None,Low,7.06759915158091
103511.0,2023-02-13,12:18:00,High,6.0,Afternoon,142.45027851610317,None,Low,None,None,7.072906330946568
103512.0,2021-10-23,02:55:00,High,15.0,Evening,136.97326835029727,Mid,None,None,None,8.46888335958447
103513.0,2022-09-03,18:33:00,High,13.0,Afternoon,83.37784478490569,None,Low,None,None,6.760644416816376
103514.0,2023-09-05,13:19:00,Moderate,8.0,Morning,157.06834374019962,None,None,None,None,7.2219906625318915
103515.0,2020-11-04,07:14:00,High,19.0,Afternoon,119.64171385116299,Low,None,None,None,11.629147677604124
103516.0,2023-03-27,12:27:00,Low,12.0,Evening,183.5201169120367,None,Mid,Mid,None,11.231680030780659
103517.0,2022-11-24,19:11:00,Low,4.0,Evening,160.81234448206118,None,None,None,None,6.743548570071965
103518.0,2020-09-21,12:24:00,Moderate,13.0,Morning,53.29002278951492,None,None,None,None,3.6114485096676163
103519.0,2023-11-27,16:16:00,Low,10.0,Morning,176.59500688928745,Mid,None,None,Low,8.617651542173098
103520.0,2023-07-16,14:10:00,High,3.0,Morning,125.22344092704952,Low,Low,None,None,5.060189726038921
103521.0,2021-05-08,23:19:00,High,12.0,Morning,152.79831007580492,None,None,None,Low,10.44415056631709
103522.0,2020-03-02,15:47:00,Moderate,4.0,Afternoon,52.87576623461315,None,None,None,None,3.792017381211588
103523.0,2020-04-22,07:29:00,Low,7.0,Afternoon,100.59799123635537,None,None,None,None,2.961487627216623
103524.0,2020-02-04,14:21:00,Moderate,9.0,Morning,130.60424468791948,None,None,None,None,6.996839179445291
103525.0,2022-04-06,00:35:00,Moderate,17.0,Evening,200.63904908254636,Mid,None,None,None,8.683417121204261
103526.0,2020-12-09,07:51:00,Low,15.0,Afternoon,192.41455258230445,None,None,None,None,10.066178601131359
103527.0,2020-11-11,11:46:00,Moderate,9.0,Evening,22.359463767881167,None,Low,None,None,4.52253984959908
103528.0,2023-04-25,16:44:00,Moderate,18.0,Morning,88.32868842748417,Mid,None,None,None,6.9770368087929615
103529.0,2022-03-05,07:38:00,High,2.0,Evening,158.24762179903618,None,Low,None,None,5.7490615346252385
103530.0,2021-01-04,23:32:00,Low,11.0,Morning,105.7609446474577,None,None,None,Low,7.956595227656794
103531.0,2020-08-21,13:09:00,High,2.0,Evening,76.0601191998498,High,None,None,None,7.391111610421898
103532.0,2023-08-21,08:30:00,High,7.0,Afternoon,171.12685709503938,None,Mid,None,None,10.722968141140816
103533.0,2022-07-15,14:16:00,High,16.0,Afternoon,85.84283638211883,Mid,None,High,Low,11.871388263264837
103534.0,2022-03-15,06:12:00,Low,6.0,Afternoon,67.0287484907753,Low,None,Low,None,2.919767395442679
103535.0,2022-09-17,08:29:00,Moderate,15.0,Morning,137.55721223849406,None,None,None,Low,6.045318126635267
103536.0,2023-12-25,08:57:00,Low,6.0,Evening,171.6688209625609,None,None,Mid,None,7.2604386709863675
103537.0,2020-06-14,20:11:00,High,19.0,Afternoon,108.22503059063075,None,Low,High,Mid,12.460466824966293
103538.0,2023-05-20,21:25:00,Moderate,15.0,Evening,161.89787035443675,None,None,High,None,9.357242197168326
103539.0,2022-06-10,05:28:00,High,15.0,Evening,182.15037612110484,Low,None,None,None,10.23769010495556
103540.0,2022-04-24,19:39:00,Moderate,9.0,Morning,94.74423750506209,Low,None,None,None,7.099333582315999
103541.0,2021-10-08,16:18:00,Moderate,14.0,Afternoon,151.63968530120593,Low,None,None,None,9.891586020404791
103542.0,2022-08-03,02:53:00,High,9.0,Morning,203.21502433183048,None,Low,Low,Low,12.973222575481575
103543.0,2020-11-16,02:39:00,Low,2.0,Afternoon,106.96263219197304,None,Low,None,None,4.554389471360378
103544.0,2020-01-01,05:46:00,Low,14.0,Evening,150.32558367201648,None,Mid,None,None,5.667553936126091
103545.0,2020-07-27,10:23:00,Low,10.0,Afternoon,70.34581681171377,None,Mid,Low,None,5.421577815779077
103546.0,2021-04-11,05:53:00,High,1.0,Evening,121.4747084491364,None,None,None,None,6.804411408618778
103547.0,2020-06-07,17:18:00,Low,15.0,Morning,116.16701995833802,Low,Low,None,High,9.150568621447942
103548.0,2020-06-25,03:58:00,Low,7.0,Morning,72.05892711116363,Low,None,None,High,4.5767185438606655
103549.0,2020-01-12,08:52:00,Moderate,13.0,Morning,146.72783855388397,None,Low,None,None,7.7999360883373985
103550.0,2021-11-09,23:02:00,High,2.0,Afternoon,236.32822944810846,None,None,None,None,14.26814057264654
103551.0,2022-04-03,08:11:00,Moderate,14.0,Morning,92.71933230581051,None,Low,None,None,3.94875654513425
103552.0,2021-01-07,16:34:00,Low,7.0,Morning,110.89888000526518,Mid,None,None,None,5.181599875846968
103553.0,2021-08-15,19:04:00,Low,11.0,Morning,175.26087389751686,None,Mid,None,Low,10.28302815242081
103554.0,2023-12-22,15:35:00,Moderate,4.0,Afternoon,147.73429312329355,None,Mid,None,High,14.410204367217164
103555.0,2021-02-16,05:47:00,Low,7.0,Morning,138.48846293092717,Mid,None,Low,None,4.942249102553506
103556.0,2020-03-05,03:55:00,Low,20.0,Evening,68.80280071165103,None,None,None,None,3.8652379991013173
103557.0,2021-05-23,19:15:00,Moderate,20.0,Morning,73.77167268248805,None,Low,None,None,7.9058796673811855
103558.0,2020-07-11,04:50:00,Moderate,3.0,Evening,111.61533440621889,None,Low,None,None,6.75416348048315
103559.0,2021-12-11,02:39:00,Moderate,3.0,Evening,79.8230737729663,Mid,None,None,Low,6.2015224597993335
103560.0,2021-07-16,05:42:00,Low,2.0,Morning,164.8024663035826,None,None,Low,Low,7.743755591308052
103561.0,2020-06-10,13:55:00,Moderate,3.0,Morning,152.43154344438776,Mid,None,Mid,None,9.600709835896627
103562.0,2023-07-27,14:25:00,Moderate,7.0,Afternoon,126.1814872037289,Low,None,None,None,8.127253889349587
103563.0,2020-02-27,03:13:00,High,19.0,Afternoon,192.42607908943558,None,Low,None,None,8.033155502351754
103564.0,2020-04-07,19:58:00,High,13.0,Evening,166.92146856923205,None,Low,None,None,10.899692949371198
103565.0,2021-05-06,22:03:00,High,1.0,Morning,108.71488096237758,Mid,None,None,None,5.4007446658072364
103566.0,2023-04-05,15:50:00,Moderate,13.0,Morning,99.46898072729816,None,None,None,None,5.665871281043535
103567.0,2020-07-02,10:34:00,Moderate,10.0,Morning,82.02238444808134,Mid,Mid,None,Mid,8.897746518399362
103568.0,2023-05-28,21:44:00,Low,18.0,Morning,102.65474187358836,None,Low,None,High,9.43015076882705
103569.0,2022-05-23,02:45:00,Moderate,1.0,Afternoon,72.0873041163343,Mid,None,None,None,4.065982578858121
103570.0,2021-10-14,07:50:00,Moderate,19.0,Morning,125.1647998815565,Low,None,Low,None,10.098202065690009
103571.0,2022-05-08,11:09:00,Moderate,13.0,Afternoon,130.69757631595004,High,Mid,None,None,6.7952698178393645
103572.0,2022-01-02,03:29:00,Low,5.0,Morning,82.04634928480499,Low,None,None,Low,6.026453209830923
103573.0,2020-12-14,14:48:00,High,3.0,Morning,183.1918764417255,None,None,None,None,12.406644975513712
103574.0,2021-09-18,11:27:00,High,17.0,Afternoon,196.20434210716857,None,Low,None,None,10.133112269873108
103575.0,2020-03-05,00:12:00,Low,10.0,Morning,105.11629074184657,None,None,None,High,8.012812072752622
103576.0,2023-04-10,20:19:00,Moderate,12.0,Afternoon,0.5,None,Mid,None,None,3.3791139139472275
103577.0,2021-09-19,17:43:00,High,4.0,Morning,145.3620211947302,Mid,None,None,None,9.739466491365937
103578.0,2022-08-06,11:39:00,Low,13.0,Morning,16.359248936404384,Low,None,None,None,2.9615120524308347
103579.0,2023-06-07,12:21:00,Low,8.0,Morning,74.02840061826325,Mid,None,None,None,5.008322140979681
103580.0,2023-11-20,13:03:00,Low,10.0,Evening,187.90616274831993,Mid,None,None,None,8.05175307785124
103581.0,2022-12-10,19:47:00,Low,17.0,Afternoon,45.79282985524702,None,None,None,None,3.4855894157528624
103582.0,2022-06-10,00:15:00,Low,18.0,Afternoon,71.36356817596617,Low,Mid,None,None,7.830816871843708
103583.0,2021-01-11,14:18:00,Low,14.0,Morning,178.2513325757481,None,Mid,Low,None,9.954220823536286
103584.0,2023-11-26,20:33:00,Low,19.0,Evening,54.9621133790169,Low,None,None,None,6.799394170345868
103585.0,2023-10-02,15:39:00,High,3.0,Evening,146.07044759866318,Low,None,Mid,Low,9.301460634393894
103586.0,2022-06-01,02:19:00,Low,9.0,Afternoon,147.75111768757102,None,Low,Mid,None,8.229445634257791
103587.0,2022-05-19,06:02:00,Low,18.0,Afternoon,75.28213126492824,Low,None,Low,None,5.4438674296960645
103588.0,2022-04-26,06:30:00,High,15.0,Afternoon,166.2982121722792,None,None,Low,None,8.19669247687896
103589.0,2023-07-13,07:28:00,High,1.0,Morning,91.20005344356936,Mid,None,None,Low,8.017493027217007
103590.0,2022-10-04,11:31:00,Moderate,11.0,Evening,146.24409035489919,None,None,None,None,6.749540024390537
103591.0,2021-06-20,13:13:00,Low,7.0,Morning,82.15338220093005,None,High,None,None,3.4005347496701925
103592.0,2020-12-06,03:02:00,Moderate,6.0,Morning,221.2522104778505,None,None,None,Low,11.395758408222413
103593.0,2021-01-14,00:25:00,High,17.0,Evening,86.27140010912359,None,Low,None,Low,11.167673004937425
103594.0,2022-10-07,18:57:00,Low,12.0,Morning,212.10799324446984,Low,None,Low,None,8.343635644656326
103595.0,2023-03-06,22:41:00,Low,2.0,Morning,180.11189987083435,Low,None,None,None,5.851870517417381
103596.0,2021-04-14,12:30:00,Low,7.0,Evening,163.05318525786254,Mid,None,High,None,8.388830587174915
103597.0,2023-06-17,07:13:00,Moderate,9.0,Afternoon,147.52766122456566,Mid,None,Low,None,10.654915898665049
103598.0,2021-09-10,08:30:00,Low,11.0,Afternoon,158.9216416206682,None,None,Mid,None,6.42949446043425
103599.0,2022-05-19,01:48:00,Moderate,11.0,Evening,0.5,Low,Mid,None,Low,5.736497915708301
103600.0,2022-07-01,01:49:00,Moderate,2.0,Afternoon,155.8695908978455,None,None,None,None,6.8241119379755135
103601.0,2023-05-20,00:53:00,Moderate,2.0,Afternoon,147.64998907894207,None,Mid,None,None,6.138468691942635
103602.0,2022-03-15,12:06:00,High,10.0,Morning,89.85102420919978,None,Low,Low,None,5.399208513139538
103603.0,2021-06-15,21:40:00,High,10.0,Morning,76.92907100357412,None,None,None,None,6.0238764725836
103604.0,2020-12-17,02:59:00,Low,14.0,Morning,97.9898010700402,None,None,Mid,None,10.20209890188053
103605.0,2020-08-19,00:57:00,Low,10.0,Afternoon,122.12872755215669,Low,None,None,None,7.384793283985991
103606.0,2022-09-21,13:41:00,Low,8.0,Afternoon,176.70836700854724,None,None,None,None,5.667280560679567
103607.0,2021-05-21,07:36:00,Moderate,6.0,Afternoon,100.61727990612924,None,None,None,Low,3.6412930545118045
103608.0,2022-06-17,02:27:00,Low,14.0,Morning,62.13517266537555,None,High,None,None,6.462176469822073
103609.0,2022-01-13,09:53:00,High,8.0,Morning,99.87898081653162,Low,High,None,None,10.499765399889633
103610.0,2023-09-22,21:21:00,Moderate,15.0,Evening,141.7399941874077,None,None,None,Low,5.890736625770417
103611.0,2021-02-09,15:56:00,High,16.0,Morning,142.23525647385685,None,None,None,None,8.618637562583146
103612.0,2022-06-03,04:59:00,Moderate,6.0,Morning,97.5175993817522,High,None,Low,None,5.044412069903539
103613.0,2020-06-12,09:42:00,Moderate,20.0,Afternoon,12.381196149340639,None,None,None,Low,4.781437025196098
103614.0,2023-07-22,06:17:00,High,15.0,Afternoon,199.10604397069517,Mid,None,None,None,11.377236875480035
103615.0,2021-12-20,01:26:00,High,11.0,Morning,153.48658736699224,None,None,None,None,12.274391139069857
103616.0,2023-04-05,05:14:00,Low,5.0,Evening,105.05052009880657,None,None,Mid,None,3.7249052627920958
103617.0,2020-10-24,18:03:00,Moderate,3.0,Afternoon,198.6757220946298,None,None,Low,High,9.605708533831214
103618.0,2022-07-28,02:42:00,Low,3.0,Morning,134.78261271851483,None,Mid,Mid,None,8.630160947895414
103619.0,2022-03-28,12:22:00,Low,14.0,Afternoon,50.472864987565686,Mid,Mid,Low,Low,6.3486421376716855
103620.0,2022-07-16,19:01:00,High,19.0,Evening,103.75569510745608,Mid,Low,Mid,None,8.790284527159734
103621.0,2022-08-25,19:04:00,Moderate,15.0,Morning,72.69932868372243,Low,None,None,None,7.128187910618784
103622.0,2020-10-18,19:50:00,Low,17.0,Afternoon,116.13260664623391,Low,Low,None,None,4.993053268347553
103623.0,2020-05-26,00:18:00,Moderate,12.0,Morning,70.79266595995014,None,Low,None,None,5.458280015863441
103624.0,2021-02-11,13:38:00,High,12.0,Afternoon,200.24989609342035,None,Mid,None,High,9.22484417197369
103625.0,2021-02-08,15:47:00,Moderate,1.0,Afternoon,154.04450473125212,None,None,Low,None,5.766694516530051
103626.0,2023-11-04,01:57:00,High,2.0,Evening,138.39303583832125,None,None,Mid,None,11.112200772300891
103627.0,2020-04-07,03:55:00,Moderate,11.0,Afternoon,205.33229678009883,Mid,None,Low,None,12.383908410947594
103628.0,2022-12-16,07:51:00,Low,9.0,Morning,165.18965925971318,None,None,None,High,9.675133752057718
103629.0,2023-10-15,15:19:00,High,18.0,Morning,213.01384481628955,Low,Low,Low,None,12.646055426603217
103630.0,2023-10-12,20:49:00,High,4.0,Morning,181.2041433196588,None,None,None,None,6.0170570568613435
103631.0,2021-09-06,14:44:00,Low,7.0,Morning,112.46953208675714,Low,None,None,None,4.198611108461433
103632.0,2021-02-11,06:29:00,High,7.0,Evening,187.64451217707318,Low,Mid,None,None,13.438177934744948
103633.0,2022-06-23,06:14:00,High,10.0,Morning,118.67742483693891,Mid,None,None,None,7.550427835839592
103634.0,2023-08-21,21:18:00,Low,3.0,Evening,222.741882906073,Low,Low,Low,None,8.667091812450174
103635.0,2022-03-10,18:02:00,High,4.0,Afternoon,152.30617179895225,Mid,None,None,None,6.901446712249062
103636.0,2023-10-08,22:59:00,High,16.0,Evening,81.65832381776568,None,Mid,None,None,5.805667264939459
103637.0,2021-02-05,16:07:00,Moderate,6.0,Morning,158.9705182393314,Low,None,None,Mid,9.898283754253338
103638.0,2022-05-07,08:25:00,Low,10.0,Afternoon,162.29921347856393,None,Low,Low,None,7.160103528661552
103639.0,2023-05-03,18:39:00,Moderate,4.0,Morning,135.92744502102053,None,Low,Low,Low,8.396262667604416
103640.0,2023-12-12,04:50:00,Moderate,14.0,Morning,188.84808431877602,None,None,None,Low,14.456085375299045
103641.0,2021-07-14,01:16:00,Moderate,12.0,Evening,105.99559798773677,None,Mid,None,High,10.258707182643548
103642.0,2020-03-17,11:37:00,Low,17.0,Afternoon,124.51031624590344,None,None,Low,None,5.720593965949158
103643.0,2020-10-07,16:14:00,Low,14.0,Morning,167.9488146651863,None,None,Mid,Low,8.917415696249693
103644.0,2023-06-27,16:00:00,High,18.0,Afternoon,89.98832951069217,None,Low,Mid,Low,7.045215890785551
103645.0,2022-01-04,23:06:00,Low,13.0,Morning,92.22142892171463,Mid,High,Low,None,7.636117806316119
103646.0,2023-11-21,06:33:00,Moderate,15.0,Afternoon,132.5464705491218,Low,None,None,None,7.688614339661668
103647.0,2023-05-24,15:20:00,High,7.0,Evening,19.331965985440206,None,Mid,None,None,4.29801462687849
103648.0,2021-11-22,21:44:00,Low,12.0,Morning,132.43538286353947,Low,None,None,Low,11.86871303087504
103649.0,2021-06-10,10:59:00,High,14.0,Morning,190.56992596596297,Mid,None,None,Low,13.785074101605478
103650.0,2023-07-20,04:00:00,High,16.0,Evening,150.84221034086204,Mid,Low,High,None,13.685045821720033
103651.0,2023-05-06,13:20:00,Low,9.0,Evening,88.17143102735179,None,Mid,Low,None,5.163821629358203
103652.0,2021-09-17,21:47:00,Low,7.0,Afternoon,189.2194433263423,None,None,Mid,None,10.247927104158252
103653.0,2023-12-23,09:15:00,Moderate,6.0,Afternoon,55.98856462128097,Mid,None,High,None,10.339248876086646
103654.0,2020-04-20,16:09:00,Low,2.0,Evening,118.10455891507266,None,None,None,None,3.984062775550789
103655.0,2023-09-15,13:28:00,Moderate,16.0,Evening,126.87471402583368,Low,None,None,None,8.648557250111944
103656.0,2023-05-24,01:56:00,Moderate,5.0,Evening,160.17064939512778,Mid,None,None,Low,6.4528724951621
103657.0,2022-02-27,13:36:00,Moderate,6.0,Evening,52.61174398417538,None,None,None,None,2.8961023012131117
103658.0,2021-05-01,02:04:00,Moderate,14.0,Morning,144.15525440471907,Low,None,None,None,5.327950817587109
103659.0,2023-03-05,02:05:00,Moderate,17.0,Evening,144.2725287265527,Mid,High,None,None,8.658971168585051
103660.0,2023-11-14,19:18:00,High,1.0,Afternoon,127.58290000365946,None,Low,None,High,14.203408404161795
103661.0,2020-05-20,17:42:00,High,7.0,Morning,143.5449496445685,High,None,None,None,9.644863822799312
